date,start_date,days,Alpha,Gamma,Mu,Delta,Omicron,Otros
2021-05-16,2020-01-01,501.0,0.08766149026369083,0.12839160049180967,0.7253813871412222,0.0004776893615998709,4.5645635582856494e-11,0.05808783269603174
2021-05-23,2020-01-01,508.0,0.0884504035157747,0.10733388307025074,0.7616740904655638,0.0007722116618147975,8.688541987629715e-11,0.04176941119971059
2021-05-30,2020-01-01,515.0,0.08638436308246321,0.08628438343879767,0.7964056607571601,0.0012438826377325842,1.648278653493851e-10,0.029681709919018508
2021-06-06,2020-01-01,522.0,0.08196765343573523,0.06729838488446725,0.8278826275373471,0.0019925771864539856,3.1105435721897635e-10,0.020858756644941998
2021-06-13,2020-01-01,529.0,0.0759037028623259,0.05129032195975422,0.8551218766245242,0.0031714683332913435,5.835129894971647e-10,0.014512629636591546
2021-06-20,2020-01-01,536.0,0.06889660799654417,0.038404778018838015,0.8776749301662133,0.005014164967479222,1.0880885919355524e-09,0.010009517762836716
2021-06-27,2020-01-01,543.0,0.06153116370587231,0.028366108014600083,0.8953772135228134,0.007873842209079645,2.0174319192934327e-09,0.006851670530202588
2021-07-04,2020-01-01,550.0,0.054231593931158645,0.02072562084558819,0.9081067015790398,0.012277174605233077,3.72031331883729e-09,0.004658905318666982
2021-07-11,2020-01-01,557.0,0.04727044972122297,0.015007170426454983,0.9155808730316021,0.018993056585665417,6.8241530013600044e-09,0.0031484434109016603
2021-07-18,2020-01-01,564.0,0.04079974358328215,0.010779127840545627,0.9171988501609956,0.02910753108913123,1.2448302076212286e-08,0.0021147348777433073
2021-07-25,2020-01-01,571.0,0.03488693508504918,0.007681403713509872,0.9119434460443497,0.04407702300864542,2.2568267122920342e-08,0.0014111695801788365
2021-08-01,2020-01-01,578.0,0.029547978655401,0.005428517686707296,0.8983905293565876,0.06569818048474901,4.0624702734085384e-08,0.0009347531918525373
2021-08-08,2020-01-01,585.0,0.024775044548308086,0.0038016857032912668,0.874914986483955,0.09589422864065428,7.25264404450912e-08,0.0006139820973509101
2021-08-15,2020-01-01,592.0,0.020557750843221683,0.0026369591447235833,0.8401827223864068,0.13622281894378127,1.283171220708037e-07,0.0003996203647446611
2021-08-22,2020-01-01,599.0,0.0168950976071665,0.0018128064174212644,0.7938806912428134,0.1871533091528991,2.250959451704661e-07,0.0002578704837545926
2021-08-29,2020-01-01,606.0,0.013794015066435421,0.0012387728326657536,0.7373212006148612,0.2474801762060235,3.9261277287357824e-07,0.00016544266724133566
2021-09-05,2020-01-01,613.0,0.011254422400961167,0.0008463329871960924,0.6733165878371717,0.31447583341696816,6.847870505979355e-07,0.00010613857065216546
2021-09-12,2020-01-01,620.0,0.009250209596008226,0.0005827204582057392,0.6050729143722009,0.3850243210365955,1.2038590004565471e-06,6.863067798914391e-05
2021-09-19,2020-01-01,627.0,0.007720394548095505,0.000407553736759546,0.5347918983686785,0.4570329211946768,2.150022749402292e-06,4.508212904028537e-05
2021-09-26,2020-01-01,634.0,0.006576136785477283,0.00029098870013312606,0.4631823319724037,0.5299163892803798,3.9201819655572146e-06,3.0233079640701464e-05
2021-10-03,2020-01-01,641.0,0.005716796632894072,0.00021209091524606452,0.3903909408771836,0.6036521763584928,7.2969960740754144e-06,2.069822010955225e-05
2021-10-10,2020-01-01,648.0,0.005046242571387697,0.00015699637396011937,0.3175946892306395,0.6771738850832066,1.3794844727932785e-05,1.4391896078215206e-05
2021-10-17,2020-01-01,655.0,0.00448610861181807,0.00011706259269958868,0.24781739829883934,0.7475430803229601,2.626988184669358e-05,1.0080291836316794e-05
2021-10-24,2020-01-01,662.0,0.00398443348520145,8.721779776174372e-05,0.18511311009753129,0.8107581963215288,4.9987360617157156e-05,7.054937359654619e-06
2021-10-31,2020-01-01,669.0,0.0035165089217604082,6.457942343618593e-05,0.13276545514888347,0.8635540214754789,9.452798670487934e-05,4.907043736373167e-06
2021-11-07,2020-01-01,676.0,0.00307748419891008,4.742067908728395e-05,0.09202239060797658,0.9046720509440092,0.00017726875789132753,3.38481212559805e-06
2021-11-14,2020-01-01,683.0,0.0026717449998825485,3.4545790903036824e-05,0.06212459628001279,0.934837012173998,0.0003297843990339441,2.3163561696179877e-06
2021-11-21,2020-01-01,690.0,0.002304827428814998,2.500918834536237e-05,0.041155727206848985,0.9559032510650403,0.0006096098413770907,1.5752695733705217e-06
2021-11-28,2020-01-01,697.0,0.0019797710822821325,1.8028728364318302e-05,0.02692133319384439,0.9699579462129689,0.0011218540226507411,1.0667598895745282e-06
2021-12-05,2020-01-01,704.0,0.0016966309433030617,1.2967316418589633e-05,0.017473449839361426,0.9787572138622442,0.0020590172651126833,7.207735601799011e-07
2021-12-12,2020-01-01,711.0,0.0014532921016696513,9.322842217230303e-06,0.011295724642262868,0.9834665905971149,0.0037745830231522715,4.867935829885969e-07
2021-12-19,2020-01-01,718.0,0.0012464416529686833,6.711461755515293e-06,0.007294834107743782,0.9845325081043739,0.0069191754716309735,3.292015271923037e-07
2021-12-26,2020-01-01,725.0,0.0010722562812073384,4.846274138588538e-06,0.004718401169560095,0.9815134755305499,0.012690797438117062,2.2330642704063586e-07
2022-01-02,2020-01-01,732.0,0.0009267116816848191,3.51585132423966e-06,0.003063335157148751,0.9727238212215126,0.023282463903102995,1.5218522665344424e-07
2022-01-09,2020-01-01,739.0,0.0008055131467977192,2.5653427289148953e-06,0.001999052307574375,0.954570498972214,0.042622265918198794,1.0431248620072319e-07
2022-01-16,2020-01-01,746.0,0.000703670935131319,1.881213576250359e-06,0.001310582961789125,0.9206382011501918,0.07734559188083132,7.185848024719979e-08
2022-01-23,2020-01-01,753.0,0.0006149601456873512,1.3801258213441119e-06,0.0008593823151298219,0.8613532405881297,0.13717098730214483,4.9523086982323644e-08
2022-01-30,2020-01-01,760.0,0.0005322663373698238,1.0027906627600615e-06,0.0005580224885974982,0.7669107942646093,0.2319978803162879,3.380247262747985e-08
2022-02-06,2020-01-01,767.0,0.00045051922818593957,7.125405231953067e-07,0.0003543085886172695,0.6365550617890228,0.36263937529064477,2.2563006081782282e-08
2022-02-13,2020-01-01,774.0,0.00037102830748922573,4.92632209935873e-07,0.00021887606673654376,0.4879352759538768,0.5114743123855783,1.4654109271517321e-08
2022-02-20,2020-01-01,781.0,0.0003004424786161397,3.348886954962126e-07,0.00013294192058649218,0.3492971641928054,0.6502691071612249,9.35807155617811e-09
2022-02-27,2020-01-01,788.0,0.00024359850565642172,2.279504455245263e-07,8.084941027975883e-05,0.2391414857809389,0.7605338323688998,5.983779571336659e-09
2022-03-06,2020-01-01,795.0,0.00020007738224057988,1.5717854980274862e-07,4.980783034711233e-05,0.15976697587639066,0.8399829778565259,3.875945957721825e-09
2022-03-13,2020-01-01,802.0,0.00016668689308739468,1.0993311788245378e-07,3.112406905790282e-05,0.10524953671433974,0.8945525398437882,2.5466089023400636e-09
2022-03-20,2020-01-01,809.0,0.00014029207949901932,7.767728850376194e-08,1.9648189047294518e-05,0.06864540846875514,0.9311945718950585,1.6903515988263556e-09
2022-03-27,2020-01-01,816.0,0.00011874633927899634,5.5197148011653865e-08,1.2473948777457413e-05,0.044406597508431025,0.9554621258780012,1.1283633612894702e-09
2022-04-03,2020-01-01,823.0,0.0001007586436936191,3.9320194796465464e-08,7.938906404249875e-06,0.028533503147337817,0.971357759227282,7.550875657789398e-10
2022-04-10,2020-01-01,830.0,8.555700497730245e-05,2.803025678569026e-08,5.05625623735342e-06,0.018237195720173044,0.9816721624826961,5.056593212946917e-10
2022-04-17,2020-01-01,837.0,7.264228037960198e-05,1.99802150418879e-08,3.2200207641123297e-06,0.011610045836695103,0.9883140715433513,3.385948100603944e-10
2022-04-24,2020-01-01,844.0,6.16537524460518e-05,1.4236730452658393e-08,2.0498637683084427e-06,0.007369973494267209,0.9925663084261463,2.266416691705132e-10
2022-05-01,2020-01-01,851.0,5.230552289125125e-05,1.0140026626732828e-08,1.3043972322748873e-06,0.004669048713158245,0.9952773310750502,1.5164149544409572e-10
2022-05-08,2020-01-01,858.0,4.435853062933862e-05,7.219549947312281e-09,8.297300455858387e-07,0.0029539035981431846,0.9970009008202085,1.0142344878665617e-10
2022-05-15,2020-01-01,865.0,3.76082243643068e-05,5.1387531996444485e-09,5.276431381666513e-07,0.0018670856792470374,0.9980947732466808,6.781654943532137e-11
2022-05-22,2020-01-01,872.0,3.187844728326989e-05,3.65691190805212e-09,3.354693355205261e-07,0.0011794142274894229,0.9987883681536441,4.5335819424244126e-11
2022-05-29,2020-01-01,879.0,2.701759048845575e-05,2.601996707392722e-09,2.13255793034431e-07,0.0007447207493945462,0.9992280457720246,3.030271417256345e-11
